date,meantemp,humidity,wind_speed,meanpressure
2013/2/3,18,65.57142857142857,1.8571428571428572,1015.2857142857143
2013/2/4,17.428571428571427,74.28571428571429,11.114285714285714,1014.5714285714286
2013/2/5,16.625,92.375,9.725000000000001,1016.375
2013/2/6,16.666666666666668,71.33333333333333,8.633333333333333,1018.6666666666666
2013/2/7,15.6,59.4,10.74,1018.6
2013/2/8,14,70.42857142857143,9.257142857142856,1017.1428571428571
2013/2/9,15.428571428571429,61.285714285714285,9.257142857142856,1016.8571428571429
2013/2/10,15.25,71.5,3.4749999999999996,1017.125
2013/2/11,15.875,70.5,5.325,1016.5
2013/2/12,15.333333333333334,70.33333333333333,7.416666666666667,1017.5
2013/2/13,16.285714285714285,70.14285714285714,6.085714285714287,1016
2013/2/14,17.333333333333332,63.833333333333336,4.333333333333333,1014.1666666666666
2013/2/15,19.166666666666668,65.33333333333333,10.183333333333335,1011.6666666666666
2013/2/16,14.428571428571429,92.71428571428571,8.485714285714286,1008
2013/2/17,13.666666666666666,90,0,1012.6666666666666
2013/2/18,15.6,78.4,12.220000000000002,1016.2
2013/2/19,15.857142857142858,82,5.814285714285715,1015.7142857142857
2013/2/20,17.714285714285715,74.71428571428571,5.814285714285715,1017
2013/2/21,20,67.28571428571429,6.614285714285714,1015.4285714285714
2013/2/22,20.5,65.625,10.875000000000002,1016
2013/2/23,17.428571428571427,74.85714285714286,9.257142857142856,1017
2013/2/24,16.857142857142858,78.85714285714286,7.400000000000001,1018.8571428571429
2013/2/25,16.875,72.875,4.6375,1018.25
2013/2/26,17.857142857142858,70,17.587500000000002,1015.1428571428571
2013/2/27,20.8,57.2,6.660000000000001,1015.2
2013/2/28,19.428571428571427,52.857142857142854,12.957142857142857,1017.4285714285714
2013/3/1,17.333333333333332,49.333333333333336,24.066666666666663,1016.3333333333334
2013/3/2,19,54,15.725,1016.25
2013/3/3,19.333333333333332,62.833333333333336,8.633333333333333,1016.1666666666666
2013/3/4,17.6,71,5.5600000000000005,1015.8
2013/3/5,20.875,61.875,4.1625000000000005,1016.375
2013/3/6,20.857142857142858,65.28571428571429,6.871428571428573,1015.7142857142857
2013/3/7,23.428571428571427,57.142857142857146,8.728571428571428,1015.2857142857143
2013/3/8,24.166666666666668,44.833333333333336,7.1000000000000005,1014.8333333333334
2013/3/9,25.428571428571427,49.714285714285715,5.285714285714286,1009.2857142857143
2013/3/10,23.142857142857142,57.57142857142857,4.228571428571429,1008
2013/3/11,24,66.33333333333333,0.9333333333333332,1011.1666666666666
2013/3/12,23.5,62.5,4.933333333333334,1011.5
2013/3/13,21.5,70.5,5.55,1009
2013/3/14,22.333333333333332,61.166666666666664,12.033333333333333,1013.1666666666666
2013/3/15,24.166666666666668,45.833333333333336,7.716666666666668,1016.1666666666666
2013/3/16,20.333333333333332,67.66666666666667,3.6999999999999997,1016.1666666666666
2013/3/17,22.666666666666668,58.666666666666664,8.95,1015
2013/3/18,23.428571428571427,58.142857142857146,17.457142857142856,1009.4285714285714
2013/3/19,22.5,73.66666666666667,10.483333333333333,1011
2013/3/20,29.166666666666668,36.333333333333336,6.800000000000001,1009.5
2013/3/21,23.833333333333332,58.5,10.5,1008.3333333333334
2013/3/22,25.25,50.25,9.7125,1006.375
2013/3/23,27.375,50.125,9.950000000000001,1007.625
2013/3/24,27,48.75,10.8875,1010.25
2013/3/25,23.5,45.5,15.962499999999999,1010.625
2013/3/26,24.142857142857142,44.57142857142857,12.957142857142857,1008.8571428571429
2013/3/27,21,62,1.85,1009
2013/3/28,22.428571428571427,62.714285714285715,7.4142857142857155,1009.5714285714286
2013/3/29,21.25,70.375,5.550000000000001,1009.75
2013/3/30,23.5,54.75,11.112499999999999,1008.625
2013/3/31,23.2,58,6.660000000000001,1008.6
2013/4/1,25.375,45.5,4.4,1008.5
2013/4/2,25.166666666666668,51,8.65,1009.5
2013/4/3,26.2,45.6,8.14,1009
2013/4/4,24.6,41.8,11.120000000000001,1007.8
2013/4/5,25.6,31,15.559999999999999,1007
2013/4/6,25.857142857142858,29.857142857142858,11.900000000000002,1006.1428571428571
2013/4/7,29.142857142857142,23.285714285714285,10.314285714285715,1005
2013/4/8,28.714285714285715,33.857142857142854,5.3,1006
2013/4/9,30.166666666666668,30.5,8.65,1005.3333333333334
2013/4/10,30,28,6.1,1006.7142857142857
2013/4/11,30,24.2,7.780000000000001,1006.4
2013/4/12,28.857142857142858,32.57142857142857,6.342857142857143,1007.5714285714286
2013/4/13,30.2,29.2,10.000000000000002,1008.4
2013/4/14,28.25,39.375,6.487499999999999,1007
2013/4/15,28.25,41.375,6.25,1003.875
2013/4/16,32.125,24.625,10.424999999999999,1000
2013/4/17,29.2,24.2,6.659999999999999,1002.2
2013/4/18,30.285714285714285,30.285714285714285,4.757142857142858,1002.8571428571429
2013/4/19,28.285714285714285,31.285714285714285,3.971428571428571,1002.5714285714286
2013/4/20,30.625,29,7.6375,1003.375
2013/4/21,27.666666666666668,38.666666666666664,13.883333333333333,1006.8333333333334
2013/4/22,27.375,45.375,7.650000000000001,1010
2013/4/23,28.625,44.125,4.625000000000001,1009.875
2013/4/24,30.285714285714285,41.714285714285715,2.1142857142857143,1008.5714285714286
2013/4/25,31.142857142857142,38.285714285714285,3.7,1007.7142857142857
2013/4/26,29.875,45.875,6.7125,1008.375
2013/4/27,31.142857142857142,31.428571428571427,13.485714285714286,1007
2013/4/28,30.571428571428573,28,12.971428571428572,1005.4285714285714
2013/4/29,32.125,26.375,7.875,1004.875
2013/4/30,31.142857142857142,32,7.928571428571429,1004.8571428571429
2013/5/1,31.857142857142858,15.857142857142858,12.685714285714287,1002.8333333333334
2013/5/2,29.833333333333332,22.166666666666668,11.433333333333335,1001.2
2013/5/3,28.571428571428573,31.571428571428573,9,999.4285714285714
2013/5/4,32.857142857142854,31.428571428571427,2.914285714285714,999
2013/5/5,32.625,31.125,3.0125,1000.625
2013/5/6,32.75,39.25,3.7,1001.625
2013/5/7,32.875,33.25,7.175000000000001,1002
2013/5/8,34.5,23,9.25,1001.1666666666666
2013/5/9,34.285714285714285,26,8.985714285714284,1000.8571428571429
2013/5/10,34,27.714285714285715,9.528571428571428,1000.1428571428571
2013/5/11,30.75,30.375,14.8125,999.875
2013/5/12,29.857142857142858,40.142857142857146,5.828571428571428,1003.7142857142857
2013/5/13,31.714285714285715,34,3.9714285714285715,1003.5714285714286
2013/5/14,32.285714285714285,34.285714285714285,4.771428571428571,1001.5714285714286
2013/5/15,33,33,3.2375000000000003,999.8571428571429
2013/5/16,33,34.75,7.175000000000001,998.5
2013/5/17,32.833333333333336,28.166666666666668,9.866666666666667,1000.3333333333334
2013/5/18,31.4,42.2,12.966666666666669,999
2013/5/19,35.333333333333336,22.333333333333332,15.749999999999998,999.6666666666666
2013/5/20,36.4,24.2,7.4,998.4
2013/5/21,36,19,11.371428571428572,998.6666666666666
2013/5/22,36.75,22.125,17.5875,998.625
2013/5/23,37.5,23.333333333333332,13.566666666666668,997.1666666666666
2013/5/24,38.42857142857143,27.428571428571427,11.385714285714286,996.4285714285714
2013/5/25,38.714285714285715,22.428571428571427,10.314285714285715,998.1428571428571
2013/5/26,37.8,21.2,10.74,998.2
2013/5/27,35.857142857142854,31.571428571428573,8.728571429,999.1428571428571
2013/5/28,35.333333333333336,29,8.333333333333334,1000.1666666666666
2013/5/29,34.142857142857146,27.857142857142858,5.557142857142858,999.4285714285714
2013/5/30,32.2,28.2,5.5600000000000005,999.6
2013/5/31,33.625,40.125,10.6375,998.7142857142857
2013/6/1,32,54,13.4375,998.75
2013/6/2,32.4,56.6,14.200000000000001,1001
2013/6/3,35.6,47,12.239999999999998,999.6
2013/6/4,35.857142857142854,42.57142857142857,5.028571428571429,999.8571428571429
2013/6/5,37.166666666666664,36.5,9.866666666666665,998
2013/6/6,31.285714285714285,61.714285714285715,10.042857142857144,997.2857142857143
2013/6/7,34,49.25,7.412500000000001,998
2013/6/8,34.2,57.4,13.34,997
2013/6/9,36.166666666666664,40,11.416666666666666,995.1666666666666
2013/6/10,36.625,42.75,8.100000000000001,995.125
2013/6/11,30.166666666666668,61.666666666666664,16.349999999999998,1000
2013/6/12,34.142857142857146,54.142857142857146,7.4142857142857155,998
2013/6/13,29.833333333333332,68.66666666666667,9.866666666666665,998.6666666666666
2013/6/14,30.142857142857142,68.14285714285714,7.942857142857142,997.4285714285714
2013/6/15,30.714285714285715,65,13.22857142857143,997.8571428571429
2013/6/16,27,88.85714285714286,8.485714285714286,996.4285714285714
2013/6/17,26.875,87.375,8.3375,994.75
2013/6/18,28.4,83.6,5.18,996.4
2013/6/19,29.857142857142858,72.85714285714286,4.228571428571429,999
2013/6/20,33,52.714285714285715,4.771428571428571,997.1666666666666
2013/6/21,34.833333333333336,47.333333333333336,5.866666666666667,995.3333333333334
2013/6/22,35.6,39.4,10.74,996.2
2013/6/23,35.166666666666664,53,8.350000000000001,995.6666666666666
2013/6/24,33.142857142857146,55,13.22857142857143,996.2857142857143
2013/6/25,30.571428571428573,70.42857142857143,11.114285714285716,999.1666666666666
2013/6/26,30.666666666666668,71.5,6.483333333333333,999
2013/6/27,31.428571428571427,61.857142857142854,7.957142857142856,996.7142857142857
2013/6/28,31.5,64.25,8.8125,996
2013/6/29,33.25,57,13.875,995.25
2013/6/30,32.833333333333336,52.166666666666664,10.5,997.1666666666666
2013/7/1,33.857142857142854,54,8.728571428571428,996.4285714285714
2013/7/2,33.142857142857146,58.285714285714285,9.799999999999999,996
2013/7/3,31.571428571428573,70,6.357142857142857,997.5714285714286
2013/7/4,32.375,67.5,9.25,997
2013/7/5,32.8,62.2,12.959999999999999,997.8
2013/7/6,31,73.14285714285714,11.37142857142857,1000.5714285714286
2013/7/7,31.166666666666668,77.33333333333333,7.1000000000000005,1000.1666666666666
2013/7/8,29.833333333333332,75.16666666666667,6.483333333333334,997.5
2013/7/9,29,78.83333333333333,8.016666666666667,996.8333333333334
2013/7/10,29.75,75.375,6.4875,995.75
2013/7/11,32.5,65.5,7.116666666666667,997.3333333333334
2013/7/12,28.875,86.625,5.562500000000001,1000
2013/7/13,31.75,70.25,12.0625,998.875
2013/7/14,30.75,71.625,4.8125,997.375
2013/7/15,31.75,73.25,13.537500000000001,998.375
2013/7/16,29.875,83.875,9,999
2013/7/17,31.125,78.375,8.65,998
2013/7/18,31.75,76,5.550000000000001,995
2013/7/19,30.5,73.5,9.266666666666666,995.3333333333334
2013/7/20,26.833333333333332,90.66666666666667,4.933333333333333,999.1666666666666
2013/7/21,28.2,88,2.2399999999999998,996.4
2013/7/22,29.5,80.33333333333333,4.333333333333333,996.8333333333334
2013/7/23,31.857142857142858,70.71428571428571,3.9714285714285715,998
2013/7/24,29.714285714285715,84.14285714285714,3.971428571428571,997.1428571428571
2013/7/25,28.333333333333332,84.5,8.016666666666667,995.1666666666666
2013/7/26,30,73.85714285714286,5.571428571428572,995.4285714285714
2013/7/27,30.142857142857142,79,4.228571428571429,997.2857142857143
2013/7/28,32.285714285714285,67.42857142857143,6.085714285714286,998.1428571428571
2013/7/29,31,77.42857142857143,4.771428571428571,997.1428571428571
2013/7/30,30.5,75.66666666666667,8.016666666666667,996.5
2013/7/31,28.833333333333332,78.5,9.866666666666665,996.6666666666666
2013/8/1,30,73.5,5.550000000000001,998
2013/8/2,31.571428571428573,66.42857142857143,11.114285714285716,999.4285714285714
2013/8/3,32.5,62.333333333333336,10.816666666666665,1000.8333333333334
2013/8/4,32.5,62.5,5.1,993.25
2013/8/5,29.5,77,6.783333333333334,1001
2013/8/6,27.166666666666668,90.66666666666667,4.016666666666667,1002.1666666666666
2013/8/7,28.375,85.25,3.25,1001.875
2013/8/8,28.5,84,6.166666666666667,1000.5
2013/8/9,27.166666666666668,87.5,3.716666666666667,1001
2013/8/10,29.428571428571427,79.85714285714286,6.1000000000000005,1000.3333333333334
2013/8/11,30,76.83333333333333,6.800000000000001,1001.1666666666666
2013/8/12,29.5,81.5,8.350000000000001,1001
2013/8/13,30.75,72,11.125,999.25
2013/8/14,29.666666666666668,74.33333333333333,9.866666666666667,999.8333333333334
2013/8/15,27.714285714285715,85,8.2,1001.7142857142857
2013/8/16,26.6,92,4.46,1000.8
2013/8/17,27.428571428571427,91,14.285714285714286,999.4285714285714
2013/8/18,28.333333333333332,83.83333333333333,1.2333333333333334,1000.1666666666666
2013/8/19,28.166666666666668,84.66666666666667,5.550000000000001,1000.5
2013/8/20,27.375,88.5,5.325,999
2013/8/21,28.333333333333332,81.16666666666667,10.314285714285717,999.2857142857143
2013/8/22,29.166666666666668,74.83333333333333,6.483333333333334,1001.1666666666666
2013/8/23,31.285714285714285,73.14285714285714,2.642857142857143,1001.4285714285714
2013/8/24,32,71.25,18.525,1000.3333333333334
2013/8/25,29,90.75,0.925,998.75
2013/8/26,32,69.875,6.475,997.8571428571429
2013/8/27,32.142857142857146,57.285714285714285,17.071428571428573,999.8571428571429
2013/8/28,30.142857142857142,60.714285714285715,11.642857142857142,1003.7142857142857
2013/8/29,31.5,57,9.275,1003.25
2013/8/30,29.166666666666668,73,3.1,1003.5
2013/8/31,29,71.75,4.65,1003.25
2013/9/1,30,65.2,11.48,1003.2
2013/9/2,31.857142857142858,50.857142857142854,15.342857142857142,1003.7142857142857
2013/9/3,32.75,45.5,14.799999999999999,1001.5
2013/9/4,31.714285714285715,48,14.542857142857141,1002.1666666666666
2013/9/5,31.666666666666668,46,13.566666666666668,1001.5
2013/9/6,30.571428571428573,55.714285714285715,10.042857142857144,1003.4285714285714
2013/9/7,30.833333333333332,51.833333333333336,6.783333333333334,1004.1666666666666
2013/9/8,28,71.75,2.325,1007.25
2013/9/9,31,57.5,42.22,1007
2013/9/10,29.666666666666668,66.33333333333333,3.6999999999999997,1005.3333333333334
2013/9/11,30.857142857142858,61.142857142857146,3.971428571428571,1005.5714285714286
2013/9/12,31.166666666666668,60.333333333333336,2.7833333333333337,1008.1666666666666
2013/9/13,31.142857142857142,67.14285714285714,3.1714285714285717,1007.1428571428571
2013/9/14,30.5,67,2.7833333333333337,1003.8333333333334
2013/9/15,31.625,56.375,3.9375,1001.375
2013/9/16,29.666666666666668,60,7.100000000000001,1002.3333333333334
2013/9/17,29.25,56.5,3.475,1002.875
2013/9/18,29.142857142857142,58.57142857142857,5.557142857142858,1003.1428571428571
2013/9/19,29.8,61.6,2.96,1001.8
2013/9/20,28.666666666666668,70,9.583333333333334,1003
2013/9/21,25.2,89,5.18,1003
2013/9/22,28.333333333333332,79.66666666666667,3.0833333333333335,1001.6666666666666
2013/9/23,30.285714285714285,68,4.5,1001
2013/9/24,30.75,65.75,5.7875000000000005,1002.75
2013/9/25,28.571428571428573,75,6.614285714285715,1005.4285714285714
2013/9/26,28.2,78.8,4.08,1006.6
2013/9/27,29,71.25,7.4125000000000005,1005.625
2013/9/28,30,67.33333333333333,1.2333333333333334,1005.3333333333334
2013/9/29,28.142857142857142,79.85714285714286,5.557142857142858,1003.8571428571429
2013/9/30,26.857142857142858,84.57142857142857,4.228571428571429,1004.7142857142857
2013/10/1,28.285714285714285,68.71428571428571,6.371428571428571,1007.7142857142857
2013/10/2,29.2,61.4,7.42,1010
2013/10/3,28.6,59,7.4,1008.6
2013/10/4,24.833333333333332,84.33333333333333,6.783333333333334,1007.5
2013/10/5,28.5,69,2.0875,1004.125
2013/10/6,29.75,66.5,1.85,1005.25
2013/10/7,29.714285714285715,66.57142857142857,1.5857142857142859,1008.8571428571429
2013/10/8,29.2,69.4,0,1009.8
2013/10/9,30.833333333333332,65.5,5.566666666666667,1010.3333333333334
2013/10/10,29.428571428571427,66.28571428571429,3.9714285714285715,1010.8571428571429
2013/10/11,23.857142857142858,89.85714285714286,4.242857142857143,1010.5714285714286
2013/10/12,26.142857142857142,82.57142857142857,2.914285714285714,1008.2857142857143
2013/10/13,27.166666666666668,84.33333333333333,0.6166666666666667,1007.6666666666666
2013/10/14,27.714285714285715,74.85714285714286,5.557142857142858,1007
2013/10/15,25.857142857142858,76.42857142857143,3.6999999999999997,1009.1428571428571
2013/10/16,26.428571428571427,75,0,1009
2013/10/17,26.857142857142858,76.71428571428571,1.0571428571428572,1010.4285714285714
2013/10/18,26.333333333333332,73.16666666666667,0,1010.5
2013/10/19,24.571428571428573,69.57142857142857,2.1142857142857143,1011.5714285714286
2013/10/20,24.333333333333332,67.83333333333333,1.55,1010.6666666666666
2013/10/21,24.875,63.625,1.3875000000000002,1009.875
2013/10/22,27.8,53.6,0,1011
2013/10/23,25,67.5,1.1625,1013.625
2013/10/24,23.857142857142858,73.14285714285714,1.0571428571428572,1013.2857142857143
2013/10/25,22.8,75.8,1.86,1011
2013/10/26,23,78.2,0.74,1011.2
2013/10/27,22.875,66.875,2.5500000000000003,1010.625
2013/10/28,22.666666666666668,63.166666666666664,4.933333333333334,1010
2013/10/29,23,62.714285714285715,3.971428571428571,1011.1428571428571
2013/10/30,22.857142857142858,67.42857142857143,2.385714285714286,1012.8571428571429
2013/10/31,23.666666666666668,58.833333333333336,3.0833333333333335,1012.8333333333334
2013/11/1,23.428571428571427,69.14285714285714,1.0571428571428572,1013.2857142857143
2013/11/2,21.625,65,4.6375,1014.5
2013/11/3,20.625,57.875,5.5625,1016
2013/11/4,21.166666666666668,54.166666666666664,2.466666666666667,1017.5
2013/11/5,18.833333333333332,74.33333333333333,0,1017.5
2013/11/6,20.571428571428573,66.71428571428571,3.1857142857142855,1015.8571428571429
2013/11/7,20.142857142857142,73.14285714285714,4.500000000000001,1015.6666666666666
2013/11/8,18,82.2,19.9125,1015.625
2013/11/9,19.857142857142858,73.57142857142857,0.5285714285714286,1016.7142857142857
2013/11/10,16.833333333333332,72,2.466666666666667,1016
2013/11/11,18.857142857142858,61.857142857142854,5.814285714285715,1013.4285714285714
2013/11/12,16.571428571428573,71.71428571428571,0.7999999999999999,1013.8571428571429
2013/11/13,17.75,65,3.0125,1014.25
2013/11/14,17.625,63.375,3.475,1015.25
2013/11/15,17,67,0.925,1016.5
2013/11/16,16.625,69.625,0,1018
2013/11/17,15.571428571428571,67.42857142857143,2.3857142857142857,1017.7142857142857
2013/11/18,18.5,55.125,7.412500000000001,1016.875
2013/11/19,17.875,63.5,7.175,1015.5
2013/11/20,18.25,58.875,2.55,1012.75
2013/11/21,17.875,66.25,2.0875,1013.125
2013/11/22,17.625,74.875,1.1625,1015.75
2013/11/23,18.142857142857142,77.85714285714286,0.7999999999999999,1014.5714285714286
2013/11/24,19.125,58.875,5.0875,1014.5
2013/11/25,21.25,49.875,9.5,1012.875
2013/11/26,21.25,51.375,9.75,1011.75
2013/11/27,19.125,68.5,2.7875,1014.75
2013/11/28,18.625,71.875,1.85,1017.75
2013/11/29,17.75,66.625,4.8625,1016.875
2013/11/30,17.875,69.625,11.8125,1015.875
2013/12/1,18,65,1.5857142857142859,1016.1428571428571
2013/12/2,17.25,73.25,1.85,1015.875
2013/12/3,17.5,73.5,1.3875,1016.75
2013/12/4,17.142857142857142,71.85714285714286,4.228571428571429,1017
2013/12/5,17.142857142857142,69,6.885714285714286,1015.2857142857143
2013/12/6,16.125,72.375,3.7125000000000004,1014
2013/12/7,16,80.5,1.1625,1014.25
2013/12/8,16.5,83.625,0,1014
2013/12/9,16.125,79.25,2.3125,1013.5
2013/12/10,15.5,81.75,2.55,1013.75
2013/12/11,16.625,71.875,6.475000000000001,1014.125
2013/12/12,17.75,62.375,16.9,1012.5
2013/12/13,17.142857142857142,67.71428571428571,11.62857142857143,1012
2013/12/14,16.142857142857142,79,0.7999999999999999,1012.5714285714286
2013/12/15,15.5,86.25,2.55,1015.125
2013/12/16,15.25,89.5,1.1625,1015.625
2013/12/17,14.75,92.875,0.925,1014.25
2013/12/18,14.875,93,2.0875,1012.625
2013/12/19,16.125,89.125,3.2499999999999996,1012.875
2013/12/20,15.375,91.375,4.4125000000000005,1016
2013/12/21,14.75,94,0.4625,1017
2013/12/22,15.25,94,1.3875000000000002,1018.375
2013/12/23,14.25,88.25,9.025,1020.5
2013/12/24,13.5,84.75,5.7875000000000005,1021.375
2013/12/25,13.666666666666666,63.166666666666664,34.4875,1020.625
2013/12/26,12.125,67.625,4.4,1019.25
2013/12/27,11.875,79.875,1.1625,1018.625
2013/12/28,10.875,70,5.325,1019.25
2013/12/29,10.571428571428571,69.42857142857143,5.325,1018.5
2013/12/30,12.375,79.5,6.4750000000000005,1018.125
2013/12/31,14.5,89.375,4.862500000000001,1020.5
2014/1/1,13.375,89.625,7.65,1021
2014/1/2,11,78.375,8.1,1020.25
2014/1/3,12.5,74.875,5.325,1017.75
2014/1/4,12.875,88.125,1.1625,1016.25
2014/1/5,12.375,89,0.4625,1014.5
2014/1/6,11.428571428571429,86.28571428571429,27.3375,1017.625
2014/1/7,12.142857142857142,72.28571428571429,20.599999999999998,1017.75
2014/1/8,11.875,76.875,1.85,1017.875
2014/1/9,12.833333333333334,83,1.2333333333333334,1017
2014/1/10,12.375,85.375,0,1016.625
2014/1/11,12.125,82.625,6.7250000000000005,1019.625
2014/1/12,12.875,80.875,3.2500000000000004,1020.75
2014/1/13,14,72.375,1.1625,1019.375
2014/1/14,14.875,76.75,2.7875,1017
2014/1/15,12,93.5,0.4625,1019.75
2014/1/16,12.285714285714286,90.57142857142857,1.5857142857142859,1019.5714285714286
2014/1/17,12,95.75,1.1625,1017.625
2014/1/18,12.5,94.25,1.85,1020.25
2014/1/19,14.5,84.5,3.4749999999999996,1023
2014/1/20,14.625,83.5,4.4125000000000005,1021.375
2014/1/21,13.571428571428571,96.85714285714286,7.171428571428572,1020.5714285714286
2014/1/22,15.25,96.125,6.7124999999999995,1019.875
2014/1/23,15.625,90.125,6.7125,1020.25
2014/1/24,13.875,88.875,8.1125,1019.25
2014/1/25,11.75,95.625,8.3375,1019.75
2014/1/26,14.375,85.75,8.8125,1019.125
2014/1/27,16.625,72.375,9.950000000000001,1018.75
2014/1/28,16.625,69.875,7.4125000000000005,1016.75
2014/1/29,14.875,81.875,4.625000000000001,1018.625
2014/1/30,14.5,83.25,0.925,1019.375
2014/1/31,14.75,82.5,3.0125,1019.25
2014/2/1,14,79.375,2.55,1019.75
2014/2/2,15.25,76.125,1.85,1016.875
2014/2/3,18.428571428571427,63.857142857142854,12.2875,1014.125
2014/2/4,18.857142857142858,65.42857142857143,13.424999999999999,1011
2014/2/5,17,72.75,1.625,1011.5
2014/2/6,18.5,65.375,6.012500000000001,1010.875
2014/2/7,19.625,67.25,15.049999999999999,1009.25
2014/2/8,13.625,85.375,8.1125,1011.375
2014/2/9,12.875,63.375,9.2625,1012
2014/2/10,12.625,61.75,3.7,1012.5
2014/2/11,13.375,64.625,3.7,1013.5
2014/2/12,13.25,67,9.262500000000001,1013.5
2014/2/13,15.25,64.5,4.875,1013.625
2014/2/14,13,95.5,5.3375,1011.875
2014/2/15,12.375,89.5,3.9375,1012.875
2014/2/16,13.5,79,8.7875,1016
2014/2/17,15.125,66.125,12.725,1017.75
2014/2/18,15.25,60.125,8.799999999999999,1017.375
2014/2/19,15.125,75.375,1.85,1016.625
2014/2/20,16.125,78.625,1.8625,1014.75
2014/2/21,17.125,72.25,8.7875,1014.25
2014/2/22,16.625,85.625,6.250000000000001,1017.375
2014/2/23,16.5,80,7.887500000000001,1019.375
2014/2/24,16.375,69.375,5.3375,1018.625
2014/2/25,18.125,69,0.925,1017.25
2014/2/26,18.75,71.125,2.0875,1014.25
2014/2/27,18.625,76.625,7.175000000000001,1013.125
2014/2/28,15.625,88.375,5.799999999999999,1013.125
2014/3/1,16.142857142857142,87.28571428571429,4.242857142857143,1015.2857142857143
2014/3/2,16.125,79,5.7875000000000005,1017.125
2014/3/3,17.875,65.625,3.7,1016.25
2014/3/4,18.75,66.375,3.7125000000000004,1016.5
2014/3/5,18.875,67,5.325000000000001,1016.125
2014/3/6,18.375,64,4.6375,1016.375
2014/3/7,18.5,62.875,6.7125,1017.125
2014/3/8,19.875,63.875,9.9625,1017
2014/3/9,22,56.625,7.65,1014.5
2014/3/10,20,63.875,10.8875,1014.375
2014/3/11,20.714285714285715,70,15.6,1013.7142857142857
2014/3/12,20,68.875,6.4875,1016.25
2014/3/13,19,60.625,9.950000000000001,1016.25
2014/3/14,19.625,61.25,5.800000000000001,1015
2014/3/15,21.625,62.625,2.7875,1016.375
2014/3/16,23.125,58.5,6.25,1015.375
2014/3/17,26.25,52.125,6.7125,1011.25
2014/3/18,24.857142857142858,53.42857142857143,9.799999999999999,1012.8571428571429
2014/3/19,21.75,57.375,10.1875,1013.25
2014/3/20,21.5,55,7.4,1010.75
2014/3/21,22.5,64.75,5.3375,1007.125
2014/3/22,25,59.5,3.0124999999999997,1007
2014/3/23,22.75,61.875,9.025,1010.625
2014/3/24,22.375,73.125,9.487499999999999,1011.625
2014/3/25,24.625,60.25,2.775,1010.5
2014/3/26,25.125,58.875,2.7750000000000004,1010.625
2014/3/27,23.5,63.25,4.8875,1011.75
2014/3/28,24.428571428571427,67.57142857142857,4.5,1011.1428571428571
2014/3/29,25.875,55.625,8.35,1011.25
2014/3/30,24.125,46.75,13.9,1009.875
2014/3/31,24.125,44.125,13.200000000000001,1008.25
2014/4/1,24.875,45.75,9.712499999999999,1006.125
2014/4/2,26.75,43.375,7.175,1005.75
2014/4/3,25,48,10.424999999999999,1010.375
2014/4/4,25.857142857142858,47.857142857142854,11.914285714285715,1009.8571428571429
2014/4/5,27.375,44,9.2625,1008.875
2014/4/6,30.125,45.25,6.7125,1007.5
2014/4/7,27.25,47.625,12.9625,1009.625
2014/4/8,25.75,41.875,12.725,1010.375
2014/4/9,25.75,35.25,12.7375,1010.25
2014/4/10,26.375,29.25,12.500000000000002,1010.875
